"DNA polymorphism id" "Map Set(外部v5)" "Chr" "Start" "End" "LG" "MP"
"9_12668588" "corn_B73_v5" 1 23433992 23433992 NA NA
"9_12649602" "corn_B73_v5" 1 23434690 23434690 1 44.3
"9_12649762" "corn_B73_v5" 1 23434839 23434839 NA NA
"9_12665372" "corn_B73_v5" 1 23435643 23435643 1 44.3
"9_12665377" "corn_B73_v5" 1 23436000 23436000 NA NA
"9_12665379" "corn_B73_v5" 1 23436055 23436055 NA NA
"9_12653025" "corn_B73_v5" 1 23436118 23436118 NA NA
"9_233847993" "corn_B73_v5" 1 23766931 23766931 NA NA
"9_233848123" "corn_B73_v5" 1 23767464 23767464 NA NA
"9_233848277" "corn_B73_v5" 1 23768206 23768206 NA NA
"9_12652934" "corn_B73_v5" 1 23820371 23820371 NA NA
"9_233849465" "corn_B73_v5" 1 24092619 24092619 NA NA
"9_233849509" "corn_B73_v5" 1 24093305 24093305 NA NA
"9_233849521" "corn_B73_v5" 1 24093592 24093592 NA NA
"9_233849548" "corn_B73_v5" 1 24093782 24093782 NA NA
"9_12652882" "corn_B73_v5" 1 24094763 24094763 NA NA
"9_233849867" "corn_B73_v5" 1 24115746 24115746 NA NA
"9_12652894" "corn_B73_v5" 1 24199784 24199784 1 44.4
"9_12652990" "corn_B73_v5" 1 24350199 24350199 NA NA
"9_257063166" "corn_B73_v5" 1 24360964 24360964 NA NA
"9_233850500" "corn_B73_v5" 1 24374228 24374228 NA NA
"9_12652911" "corn_B73_v5" 1 24653754 24653754 NA NA
"9_12653012" "corn_B73_v5" 1 24730400 24730400 NA NA
"9_12653054" "corn_B73_v5" 1 24730594 24730594 NA NA
"9_12653027" "corn_B73_v5" 1 24731635 24731635 NA NA
"9_12653004" "corn_B73_v5" 1 24890695 24890695 NA NA
"9_12664290" "corn_B73_v5" 1 25098084 25098084 1 45.7
"9_12652854" "corn_B73_v5" 1 25261809 25261809 NA NA
"9_233855898" "corn_B73_v5" 1 25320499 25320499 NA NA
"9_233855947" "corn_B73_v5" 1 25321453 25321453 NA NA
"9_23633008" "corn_B73_v5" 1 25479745 25479745 NA NA
"9_23633012" "corn_B73_v5" 1 25479990 25479990 NA NA
"9_23633022" "corn_B73_v5" 1 25480523 25480523 NA NA
"9_23633026" "corn_B73_v5" 1 25480649 25480649 NA NA
"9_23633027" "corn_B73_v5" 1 25480666 25480666 NA NA
"9_23633030" "corn_B73_v5" 1 25480743 25480743 NA NA
"9_12652885" "corn_B73_v5" 1 25501968 25501968 NA NA
"9_12653007" "corn_B73_v5" 1 25523693 25523693 NA NA
"9_233858838" "corn_B73_v5" 1 25523901 25523901 NA NA
"9_233858946" "corn_B73_v5" 1 25524686 25524686 NA NA
"9_233859797" "corn_B73_v5" 1 25533854 25533854 NA NA
"9_23633267" "corn_B73_v5" 1 25534211 25534211 NA NA
"9_23633271" "corn_B73_v5" 1 25534276 25534276 NA NA
"9_12652866" "corn_B73_v5" 1 25693792 25693792 1 45.8
"9_23633742" "corn_B73_v5" 1 25900321 25900321 NA NA
"9_12653048" "corn_B73_v5" 1 25946816 25946816 NA NA
"9_12649790" "corn_B73_v5" 1 26198072 26198072 NA NA
"9_12653073" "corn_B73_v5" 1 26373536 26373536 NA NA
"9_12653049" "corn_B73_v5" 1 26374011 26374011 NA NA
"9_12652983" "corn_B73_v5" 1 26378853 26378853 NA NA
"9_12653031" "corn_B73_v5" 1 26533519 26533519 NA NA
"9_233865310" "corn_B73_v5" 1 26537014 26537014 NA NA
"9_12669315" "corn_B73_v5" 1 26639091 26639091 NA NA
"9_12668684" "corn_B73_v5" 1 26639447 26639447 3 63.3
"9_12652926" "corn_B73_v5" 1 26659429 26659429 NA NA
"9_257200262" "corn_B73_v5" 1 26668889 26668889 NA NA
"9_12653006" "corn_B73_v5" 1 26853220 26853220 NA NA
"9_12652851" "corn_B73_v5" 1 26854967 26854967 NA NA
"9_12670029" "corn_B73_v5" 1 27060332 27060332 1 45.8
"9_12670038" "corn_B73_v5" 1 27060365 27060365 1 48
"9_12670034" "corn_B73_v5" 1 27060375 27060375 1 46
"9_233869468" "corn_B73_v5" 1 27080014 27080014 NA NA
"9_23634871" "corn_B73_v5" 1 27170424 27170424 NA NA
"9_12653040" "corn_B73_v5" 1 27335341 27335341 NA NA
"9_12653080" "corn_B73_v5" 1 27341432 27341432 NA NA
"9_12652992" "corn_B73_v5" 1 27346353 27346353 NA NA
"9_12652874" "corn_B73_v5" 1 27352795 27352795 NA NA
"9_12652981" "corn_B73_v5" 1 27353266 27353266 NA NA
"9_12652855" "corn_B73_v5" 1 27449376 27449376 NA NA
"9_12652906" "corn_B73_v5" 1 27496558 27496558 NA NA
"9_12652859" "corn_B73_v5" 1 27499036 27499036 NA NA
"9_12652902" "corn_B73_v5" 1 27571867 27571867 NA NA
"9_12652861" "corn_B73_v5" 1 27571884 27571884 NA NA
"9_12653003" "corn_B73_v5" 1 27747849 27747849 NA NA
"9_23635538" "corn_B73_v5" 1 27855433 27855433 NA NA
"9_233874488" "corn_B73_v5" 1 27855689 27855689 1 48.2
"9_12611906" "corn_B73_v5" 1 27921824 27921824 1 47.1
"9_12611893" "corn_B73_v5" 1 27921893 27921893 1 49.1
"9_12611900" "corn_B73_v5" 1 27921908 27921908 NA NA
"9_12649722" "corn_B73_v5" 1 27922761 27922761 NA NA
"9_12611902" "corn_B73_v5" 1 27923022 27923022 NA NA
"9_12611896" "corn_B73_v5" 1 27923055 27923055 1 49.1
"9_12611891" "corn_B73_v5" 1 27923805 27923805 1 48.6
"9_12611895" "corn_B73_v5" 1 27924196 27924196 1 48.4
"9_12669191" "corn_B73_v5" 1 27924261 27924261 1 48.3
"9_12649707" "corn_B73_v5" 1 28366581 28366581 1 48.5
"9_12649603" "corn_B73_v5" 1 28366843 28366843 NA NA
"9_12649644" "corn_B73_v5" 1 28366955 28366955 1 46.2
"9_12653066" "corn_B73_v5" 1 28560563 28560563 NA NA
"9_233877566" "corn_B73_v5" 1 28578280 28578280 NA NA
"9_12653276" "corn_B73_v5" 1 28587375 28587375 NA NA
"9_12653220" "corn_B73_v5" 1 28588878 28588878 NA NA
"9_12653180" "corn_B73_v5" 1 28752435 28752435 NA NA
"9_12662736" "corn_B73_v5" 1 28755508 28755508 1 47.9
"9_12662735" "corn_B73_v5" 1 28755699 28755699 1 47.9
"9_12662740" "corn_B73_v5" 1 28755899 28755899 NA NA
"9_12662737" "corn_B73_v5" 1 28755988 28755988 1 46.8
"9_12662738" "corn_B73_v5" 1 28755997 28755997 1 46.8
"9_12663903" "corn_B73_v5" 1 28756054 28756054 1 46.8
"9_12663905" "corn_B73_v5" 1 28756065 28756065 1 48.5
"9_12663909" "corn_B73_v5" 1 28756367 28756367 1 48.3
"9_12663911" "corn_B73_v5" 1 28756385 28756385 1 48.3
"9_12663912" "corn_B73_v5" 1 28756503 28756503 NA NA
"9_12663910" "corn_B73_v5" 1 28756520 28756520 NA NA
"9_12663908" "corn_B73_v5" 1 28756583 28756583 NA NA
"9_23636286" "corn_B73_v5" 1 28901212 28901212 NA NA
"9_225835445" "corn_B73_v5" 1 28903572 28903572 NA NA
"9_233879528" "corn_B73_v5" 1 28904417 28904417 NA NA
"9_12653260" "corn_B73_v5" 1 29398460 29398460 NA NA
"9_233882983" "corn_B73_v5" 1 29562585 29562585 NA NA
"9_12653271" "corn_B73_v5" 1 29678677 29678677 NA NA
"9_12653131" "corn_B73_v5" 1 29691427 29691427 NA NA
"9_12653136" "corn_B73_v5" 1 29724709 29724709 NA NA
"9_222653633" "corn_B73_v5" 1 29748990 29748990 NA NA
"9_222653634" "corn_B73_v5" 1 29749062 29749062 NA NA
"9_223132190" "corn_B73_v5" 1 29752718 29752718 NA NA
"9_225779518" "corn_B73_v5" 1 29754457 29754457 NA NA
"9_225779517" "corn_B73_v5" 1 29754517 29754517 NA NA
"9_222708579" "corn_B73_v5" 1 29755640 29755640 NA NA
"9_222708601" "corn_B73_v5" 1 29756151 29756151 NA NA
"9_12653258" "corn_B73_v5" 1 29810264 29810264 NA NA
"9_233884651" "corn_B73_v5" 1 29940532 29940532 NA NA
"9_256108864" "corn_B73_v5" 1 30241619 30241619 NA NA
"9_12632752" "corn_B73_v5" 1 30242987 30242987 1 61.7
"9_12632749" "corn_B73_v5" 1 30243438 30243438 1 49.5
"9_12632750" "corn_B73_v5" 1 30243522 30243522 1 61.7
"9_12632748" "corn_B73_v5" 1 30243714 30243714 1 55.7
"9_12649826" "corn_B73_v5" 1 30516390 30516390 1 49.6
"9_12662083" "corn_B73_v5" 1 30516449 30516449 NA NA
"9_12662079" "corn_B73_v5" 1 30516486 30516486 NA NA
"9_12662068" "corn_B73_v5" 1 30516712 30516712 1 50.7
"9_12662104" "corn_B73_v5" 1 30516823 30516823 1 50.7
"9_12662085" "corn_B73_v5" 1 30517126 30517126 NA NA
"9_12662105" "corn_B73_v5" 1 30517295 30517295 1 51.6
"9_12662109" "corn_B73_v5" 1 30517517 30517517 1 51.2
"9_12662100" "corn_B73_v5" 1 30517794 30517794 1 50.7
"9_12662106" "corn_B73_v5" 1 30517964 30517964 NA NA
"9_12653268" "corn_B73_v5" 1 30637578 30637578 NA NA
"9_12653304" "corn_B73_v5" 1 30663844 30663844 1 51.2
"9_233888919" "corn_B73_v5" 1 30664059 30664059 NA NA
"9_12653114" "corn_B73_v5" 1 30664446 30664446 NA NA
"9_222294753" "corn_B73_v5" 1 30733641 30733641 NA NA
"9_12653219" "corn_B73_v5" 1 31059007 31059007 NA NA
"9_233891708" "corn_B73_v5" 1 31244042 31244042 NA NA
"9_12665005" "corn_B73_v5" 1 31738760 31738760 NA NA
"9_12665002" "corn_B73_v5" 1 31738868 31738868 NA NA
"9_12665006" "corn_B73_v5" 1 31738978 31738978 1 52.2
"9_12653191" "corn_B73_v5" 1 31739009 31739009 1 52.2
"9_12667576" "corn_B73_v5" 1 31838814 31838814 1 49.7
"9_23638736" "corn_B73_v5" 1 31839239 31839239 NA NA
"9_233894005" "corn_B73_v5" 1 31850001 31850001 NA NA
"9_23638950" "corn_B73_v5" 1 32019736 32019736 NA NA
"9_12653256" "corn_B73_v5" 1 32172845 32172845 1 52.2
"9_233897695" "corn_B73_v5" 1 32512855 32512855 NA NA
"9_233897718" "corn_B73_v5" 1 32513834 32513834 NA NA
"9_12653166" "corn_B73_v5" 1 32586306 32586306 NA NA
"9_12649807" "corn_B73_v5" 1 32982856 32982856 NA NA
"9_12653215" "corn_B73_v5" 1 32987212 32987212 NA NA
"9_233899146" "corn_B73_v5" 1 33101459 33101459 NA NA
"9_12653155" "corn_B73_v5" 1 33103575 33103575 NA NA
"9_12653190" "corn_B73_v5" 1 33114289 33114289 NA NA
"9_233901600" "corn_B73_v5" 1 33280153 33280153 NA NA
"9_12653172" "corn_B73_v5" 1 33413434 33413434 NA NA
"9_12653149" "corn_B73_v5" 1 33450628 33450628 NA NA
"9_12653238" "corn_B73_v5" 1 33611992 33611992 NA NA
"9_12653305" "corn_B73_v5" 1 33662010 33662010 NA NA
"9_12653165" "corn_B73_v5" 1 33662107 33662107 NA NA
"9_12653151" "corn_B73_v5" 1 33798660 33798660 NA NA
"9_12653306" "corn_B73_v5" 1 33805289 33805289 NA NA
"9_12653284" "corn_B73_v5" 1 33806127 33806127 NA NA
"9_12653198" "corn_B73_v5" 1 33807955 33807955 NA NA
"9_233904867" "corn_B73_v5" 1 33856588 33856588 NA NA
"9_12653154" "corn_B73_v5" 1 33858882 33858882 NA NA
"9_233905620" "corn_B73_v5" 1 34133849 34133849 NA NA
"9_12653112" "corn_B73_v5" 1 34218649 34218649 NA NA
"9_12653159" "corn_B73_v5" 1 34280503 34280503 NA NA
"9_12669097" "corn_B73_v5" 1 34338413 34338413 NA NA
"9_12668014" "corn_B73_v5" 1 34648308 34648308 1 53
"9_12653239" "corn_B73_v5" 1 34742908 34742908 NA NA
"9_12653283" "corn_B73_v5" 1 34743109 34743109 NA NA
"9_12653161" "corn_B73_v5" 1 34749668 34749668 1 52.2
"9_12653160" "corn_B73_v5" 1 34757045 34757045 NA NA
"9_12653092" "corn_B73_v5" 1 34757444 34757444 NA NA
"9_12653141" "corn_B73_v5" 1 34869372 34869372 NA NA
"9_12653102" "corn_B73_v5" 1 34872824 34872824 NA NA
"9_12653296" "corn_B73_v5" 1 34925971 34925971 1 53.4
"9_12649739" "corn_B73_v5" 1 35509897 35509897 NA NA
"9_12649824" "corn_B73_v5" 1 35509981 35509981 1 52.2
"9_12663415" "corn_B73_v5" 1 35694256 35694256 1 54.3
"9_12653332" "corn_B73_v5" 1 35711588 35711588 1 54.5
"9_233916380" "corn_B73_v5" 1 35867128 35867128 NA NA
"9_233916473" "corn_B73_v5" 1 35869767 35869767 NA NA
"9_233916567" "corn_B73_v5" 1 35870590 35870590 NA NA
"9_12653099" "corn_B73_v5" 1 35923988 35923988 NA NA
"9_12649613" "corn_B73_v5" 1 36441207 36441207 NA NA
"9_12653303" "corn_B73_v5" 1 36744796 36744796 1 54.5
"9_12653536" "corn_B73_v5" 1 36775312 36775312 NA NA
"9_12653440" "corn_B73_v5" 1 36863422 36863422 1 54.9
"9_12653353" "corn_B73_v5" 1 37736708 37736708 1 55.5
"9_12653441" "corn_B73_v5" 1 37810953 37810953 1 55.7
"9_12653457" "corn_B73_v5" 1 37977394 37977394 NA NA
"9_12653487" "corn_B73_v5" 1 38104661 38104661 NA NA
"9_12653541" "corn_B73_v5" 1 38158724 38158724 NA NA
"9_12653366" "corn_B73_v5" 1 38175063 38175063 NA NA
"9_12653516" "corn_B73_v5" 1 38222443 38222443 NA NA
"9_12668026" "corn_B73_v5" 1 38313952 38313952 9 93
"9_12653574" "corn_B73_v5" 1 38314109 38314109 1 57.1
"9_12649624" "corn_B73_v5" 1 38493459 38493459 NA NA
"9_12653521" "corn_B73_v5" 1 38493868 38493868 NA NA
"9_12653468" "corn_B73_v5" 1 38493889 38493889 NA NA
"9_12653585" "corn_B73_v5" 1 38546740 38546740 NA NA
"9_12653505" "corn_B73_v5" 1 38570964 38570964 NA NA
"9_12632707" "corn_B73_v5" 1 38663120 38663120 1 71.9
"9_12632706" "corn_B73_v5" 1 38663216 38663216 1 49.7
"9_12653499" "corn_B73_v5" 1 38681572 38681572 NA NA
"9_23645178" "corn_B73_v5" 1 38735640 38735640 NA NA
"9_12653467" "corn_B73_v5" 1 38815192 38815192 NA NA
"9_12653506" "corn_B73_v5" 1 38820567 38820567 NA NA
"9_12653557" "corn_B73_v5" 1 38823727 38823727 NA NA
"9_12653508" "corn_B73_v5" 1 38997910 38997910 NA NA
"9_233935549" "corn_B73_v5" 1 39043358 39043358 NA NA
"9_12653500" "corn_B73_v5" 1 39044699 39044699 NA NA
"9_12653495" "corn_B73_v5" 1 39067537 39067537 NA NA
"9_12633932" "corn_B73_v5" 1 39141441 39141441 1 60.6
"9_12633931" "corn_B73_v5" 1 39141621 39141621 1 42.8
"9_12633930" "corn_B73_v5" 1 39141679 39141679 1 60.3
"9_23645835" "corn_B73_v5" 1 39143214 39143214 NA NA
"9_12653432" "corn_B73_v5" 1 39170338 39170338 NA NA
"9_12653431" "corn_B73_v5" 1 39177288 39177288 NA NA
"9_999992260" "corn_B73_v5" 1 39613485 39613485 NA NA
"9_999992261" "corn_B73_v5" 1 39613641 39613641 NA NA
"9_999992238" "corn_B73_v5" 1 39613731 39613731 NA NA
"9_12653565" "corn_B73_v5" 1 39669245 39669245 NA NA
"9_233937384" "corn_B73_v5" 1 39679866 39679866 NA NA
"9_12653447" "corn_B73_v5" 1 39679957 39679957 NA NA
"9_12653480" "corn_B73_v5" 1 39680661 39680661 NA NA
"9_12653443" "corn_B73_v5" 1 39694320 39694320 NA NA
"9_23542938" "corn_B73_v5" 1 39837707 39837707 1 57
"9_12653518" "corn_B73_v5" 1 39838383 39838383 NA NA
"9_12653472" "corn_B73_v5" 1 39838510 39838510 NA NA
"9_23542902" "corn_B73_v5" 1 40090272 40090272 NA NA
"9_23542897" "corn_B73_v5" 1 40090341 40090341 1 46.5
"9_23542890" "corn_B73_v5" 1 40090415 40090415 1 58.6
"9_12658482" "corn_B73_v5" 1 40176776 40176776 NA NA
"9_12661896" "corn_B73_v5" 1 40176926 40176926 1 58.4
"9_67954281" "corn_B73_v5" 1 40177046 40177046 NA NA
"9_12668900" "corn_B73_v5" 1 40292612 40292612 NA NA
"9_12653399" "corn_B73_v5" 1 40293100 40293100 NA NA
"9_12653405" "corn_B73_v5" 1 40295036 40295036 NA NA
"9_23646895" "corn_B73_v5" 1 40295918 40295918 NA NA
"9_225676793" "corn_B73_v5" 1 40599148 40599148 NA NA
"9_233944017" "corn_B73_v5" 1 40663202 40663202 NA NA
"9_23647285" "corn_B73_v5" 1 40743893 40743893 NA NA
"9_12634073" "corn_B73_v5" 1 41029945 41029945 1 64.4
"9_12653493" "corn_B73_v5" 1 41031841 41031841 NA NA
"9_12667861" "corn_B73_v5" 1 41032214 41032214 1 63.7
"9_226673352" "corn_B73_v5" 1 41154435 41154435 NA NA
"9_12667400" "corn_B73_v5" 1 41273888 41273888 1 59.7
"9_12633406" "corn_B73_v5" 1 41411748 41411748 1 59.7
"9_12633407" "corn_B73_v5" 1 41411861 41411861 NA NA
"9_12653490" "corn_B73_v5" 1 41704229 41704229 NA NA
"9_12653451" "corn_B73_v5" 1 41705213 41705213 NA NA
"9_12653378" "corn_B73_v5" 1 41812875 41812875 NA NA
"9_12653488" "corn_B73_v5" 1 41859928 41859928 NA NA
"9_12653515" "corn_B73_v5" 1 41862920 41862920 NA NA
"9_12653504" "corn_B73_v5" 1 41865225 41865225 NA NA
"9_12653449" "corn_B73_v5" 1 41866006 41866006 NA NA
"9_12649712" "corn_B73_v5" 1 41867234 41867234 NA NA
"9_12653442" "corn_B73_v5" 1 42013144 42013144 NA NA
"9_12653349" "corn_B73_v5" 1 42013564 42013564 NA NA
"9_23648362" "corn_B73_v5" 1 42031067 42031067 NA NA
"9_12653573" "corn_B73_v5" 1 42629787 42629787 NA NA
"9_233952921" "corn_B73_v5" 1 42709547 42709547 NA NA
"9_12653465" "corn_B73_v5" 1 42781540 42781540 NA NA
"9_12653554" "corn_B73_v5" 1 42781722 42781722 NA NA
"9_12653553" "corn_B73_v5" 1 42783083 42783083 NA NA
"9_12653528" "corn_B73_v5" 1 42783257 42783257 NA NA
"9_12653341" "corn_B73_v5" 1 42783288 42783288 1 61.3
"9_23648882" "corn_B73_v5" 1 42785478 42785478 NA NA
"9_12653446" "corn_B73_v5" 1 42785998 42785998 1 59
"9_12653579" "corn_B73_v5" 1 42957524 42957524 NA NA
"9_12665816" "corn_B73_v5" 1 42967652 42967652 NA NA
"9_12665814" "corn_B73_v5" 1 42967719 42967719 NA NA
"9_12653355" "corn_B73_v5" 1 42972224 42972224 NA NA
"9_12653513" "corn_B73_v5" 1 42983033 42983033 NA NA
"9_12653535" "corn_B73_v5" 1 42986026 42986026 1 61.3
"9_12653527" "corn_B73_v5" 1 43201713 43201713 NA NA
"9_23542760" "corn_B73_v5" 1 43455950 43455950 NA NA
"9_23542859" "corn_B73_v5" 1 43456089 43456089 NA NA
"9_12653408" "corn_B73_v5" 1 43527693 43527693 NA NA
"9_12653586" "corn_B73_v5" 1 43532940 43532940 NA NA
"9_233959025" "corn_B73_v5" 1 43624749 43624749 NA NA
"9_12653386" "corn_B73_v5" 1 43636212 43636212 NA NA
"9_12653560" "corn_B73_v5" 1 43637681 43637681 NA NA
"9_12653421" "corn_B73_v5" 1 43790993 43790993 NA NA
"9_12653568" "corn_B73_v5" 1 43791676 43791676 NA NA
"9_12653384" "corn_B73_v5" 1 43795325 43795325 NA NA
"9_12653367" "corn_B73_v5" 1 43803383 43803383 NA NA
"9_12653340" "corn_B73_v5" 1 43870341 43870341 NA NA
"9_12653422" "corn_B73_v5" 1 43870507 43870507 NA NA
"9_12653575" "corn_B73_v5" 1 43871877 43871877 NA NA
"9_12653346" "corn_B73_v5" 1 43965767 43965767 NA NA
"9_226871098" "corn_B73_v5" 1 43978983 43978983 NA NA
"9_12649782" "corn_B73_v5" 1 43997813 43997813 NA NA
"9_12649620" "corn_B73_v5" 1 44004471 44004471 NA NA
"9_12649821" "corn_B73_v5" 1 44004543 44004543 NA NA
"9_12653571" "corn_B73_v5" 1 44005301 44005301 NA NA
"9_12653460" "corn_B73_v5" 1 44044962 44044962 NA NA
"9_233961691" "corn_B73_v5" 1 44156644 44156644 NA NA
"9_12653400" "corn_B73_v5" 1 44159345 44159345 NA NA
"9_12653738" "corn_B73_v5" 1 44162863 44162863 NA NA
"9_12668118" "corn_B73_v5" 1 44180468 44180468 NA NA
"9_12649828" "corn_B73_v5" 1 44180585 44180585 NA NA
"9_12668192" "corn_B73_v5" 1 44180842 44180842 NA NA
"9_12649753" "corn_B73_v5" 1 44181027 44181027 1 61.7
"9_12668295" "corn_B73_v5" 1 44181063 44181063 NA NA
"9_12653809" "corn_B73_v5" 1 44182132 44182132 NA NA
"9_12653800" "corn_B73_v5" 1 44183963 44183963 1 61.7
"9_12649736" "corn_B73_v5" 1 44184120 44184120 1 61.7
"9_12653656" "corn_B73_v5" 1 44598954 44598954 NA NA
"9_12653776" "corn_B73_v5" 1 44599059 44599059 NA NA
"9_67946123" "corn_B73_v5" 1 44599545 44599545 NA NA
"9_233962648" "corn_B73_v5" 1 44608974 44608974 NA NA
"9_12653775" "corn_B73_v5" 1 44801020 44801020 NA NA
"9_12653765" "corn_B73_v5" 1 45132430 45132430 NA NA
"9_12653658" "corn_B73_v5" 1 45160059 45160059 NA NA
"9_12653734" "corn_B73_v5" 1 45200412 45200412 NA NA
"9_12653731" "corn_B73_v5" 1 45226755 45226755 NA NA
"9_12633879" "corn_B73_v5" 1 45227156 45227156 1 62.6
"9_12653746" "corn_B73_v5" 1 45227616 45227616 NA NA
"9_12653601" "corn_B73_v5" 1 45304389 45304389 NA NA
"9_12653619" "corn_B73_v5" 1 45306430 45306430 NA NA
"9_12653792" "corn_B73_v5" 1 45307221 45307221 NA NA
"9_12653612" "corn_B73_v5" 1 45310380 45310380 NA NA
"9_256111587" "corn_B73_v5" 1 45311203 45311203 NA NA
"9_12653771" "corn_B73_v5" 1 45312038 45312038 NA NA
"9_12653796" "corn_B73_v5" 1 45312486 45312486 NA NA
"9_12662958" "corn_B73_v5" 1 45312619 45312619 1 63.3
"9_12662953" "corn_B73_v5" 1 45312687 45312687 1 61.7
"9_12662955" "corn_B73_v5" 1 45312954 45312954 1 64.8
"9_67946026" "corn_B73_v5" 1 45313031 45313031 1 61.7
"9_12653628" "corn_B73_v5" 1 45313031 45313031 1 62.8
"9_12662951" "corn_B73_v5" 1 45313097 45313097 NA NA
"9_12653823" "corn_B73_v5" 1 45450889 45450889 NA NA
"9_12667546" "corn_B73_v5" 1 45481689 45481689 NA NA
"9_12653831" "corn_B73_v5" 1 45566678 45566678 NA NA
"9_12653618" "corn_B73_v5" 1 45568743 45568743 NA NA
"9_12653675" "corn_B73_v5" 1 45594695 45594695 NA NA
"9_12649687" "corn_B73_v5" 1 45597976 45597976 NA NA
"9_12653724" "corn_B73_v5" 1 45598119 45598119 NA NA
"9_12653805" "corn_B73_v5" 1 45603986 45603986 NA NA
"9_12653760" "corn_B73_v5" 1 45605178 45605178 NA NA
"9_12653788" "corn_B73_v5" 1 45612087 45612087 NA NA
"9_12653659" "corn_B73_v5" 1 45756100 45756100 NA NA
"9_12653747" "corn_B73_v5" 1 45757284 45757284 NA NA
"9_233968061" "corn_B73_v5" 1 45766051 45766051 NA NA
"9_12653630" "corn_B73_v5" 1 45768397 45768397 NA NA
"9_12649957" "corn_B73_v5" 1 45776932 45776932 NA NA
"9_12653836" "corn_B73_v5" 1 45786709 45786709 NA NA
"9_12653821" "corn_B73_v5" 1 45903856 45903856 NA NA
"9_12653671" "corn_B73_v5" 1 45905305 45905305 NA NA
"9_12653820" "corn_B73_v5" 1 45905435 45905435 NA NA
"9_12653721" "corn_B73_v5" 1 45963332 45963332 NA NA
"9_12649873" "corn_B73_v5" 1 45965739 45965739 NA NA
"9_12668209" "corn_B73_v5" 1 45965966 45965966 NA NA
"9_12653812" "corn_B73_v5" 1 46244968 46244968 NA NA
"9_12653654" "corn_B73_v5" 1 46249738 46249738 NA NA
"9_12653764" "corn_B73_v5" 1 46253219 46253219 NA NA
"9_12653808" "corn_B73_v5" 1 46377166 46377166 NA NA
"9_12653651" "corn_B73_v5" 1 46383198 46383198 NA NA
"9_12653835" "corn_B73_v5" 1 46413968 46413968 NA NA
"9_12653726" "corn_B73_v5" 1 46461155 46461155 1 63.8
"9_233973105" "corn_B73_v5" 1 46514772 46514772 NA NA
"9_233973621" "corn_B73_v5" 1 46679348 46679348 NA NA
"9_12653743" "corn_B73_v5" 1 46947960 46947960 1 66.2
"9_12653727" "corn_B73_v5" 1 46947974 46947974 1 70.8
"9_12653722" "corn_B73_v5" 1 46948071 46948071 1 68.8
"9_12653807" "corn_B73_v5" 1 47116427 47116427 NA NA
"9_12653732" "corn_B73_v5" 1 47124830 47124830 NA NA
"9_12653677" "corn_B73_v5" 1 47129808 47129808 NA NA
"9_12653741" "corn_B73_v5" 1 47130150 47130150 NA NA
"9_12653825" "corn_B73_v5" 1 47130408 47130408 NA NA
"9_12653641" "corn_B73_v5" 1 47334025 47334025 NA NA
"9_12653768" "corn_B73_v5" 1 47334118 47334118 1 66.8
"9_12650035" "corn_B73_v5" 1 47334217 47334217 NA NA
"9_12653606" "corn_B73_v5" 1 47334507 47334507 NA NA
"9_12653623" "corn_B73_v5" 1 47334545 47334545 NA NA
"9_12653833" "corn_B73_v5" 1 47336058 47336058 NA NA
"9_12653756" "corn_B73_v5" 1 47654608 47654608 NA NA
"9_12653712" "corn_B73_v5" 1 47658301 47658301 NA NA
"9_12653622" "corn_B73_v5" 1 47781113 47781113 NA NA
"9_12640493" "corn_B73_v5" 1 47781556 47781556 1 68.8
"9_12653663" "corn_B73_v5" 1 47787940 47787940 NA NA
"9_12653757" "corn_B73_v5" 1 47831980 47831980 NA NA
"9_12653783" "corn_B73_v5" 1 47832356 47832356 NA NA
"9_12640530" "corn_B73_v5" 1 47835891 47835891 1 65.9
"9_12640535" "corn_B73_v5" 1 47836247 47836247 1 65.9
"9_12640352" "corn_B73_v5" 1 47836286 47836286 1 65.6
"9_12640532" "corn_B73_v5" 1 47836402 47836402 NA NA
"9_12653679" "corn_B73_v5" 1 48154089 48154089 NA NA
"9_12653692" "corn_B73_v5" 1 48290697 48290697 NA NA
"9_233979562" "corn_B73_v5" 1 48369345 48369345 NA NA
"9_12653832" "corn_B73_v5" 1 48370798 48370798 NA NA
"9_12653696" "corn_B73_v5" 1 48489986 48489986 1 68.3
"9_12653705" "corn_B73_v5" 1 48523401 48523401 NA NA
"9_12653735" "corn_B73_v5" 1 48527644 48527644 NA NA
"9_12640451" "corn_B73_v5" 1 48971460 48971460 1 64.8
"9_23653481" "corn_B73_v5" 1 49051748 49051748 NA NA
"9_12653639" "corn_B73_v5" 1 49159073 49159073 NA NA
"9_12649914" "corn_B73_v5" 1 49256841 49256841 NA NA
"9_12649860" "corn_B73_v5" 1 49256901 49256901 NA NA
"9_12650005" "corn_B73_v5" 1 49258838 49258838 NA NA
"9_12653755" "corn_B73_v5" 1 49634817 49634817 1 69.1
"9_12653773" "corn_B73_v5" 1 49637312 49637312 1 69.1
"9_12653646" "corn_B73_v5" 1 49641858 49641858 NA NA
"9_12653674" "corn_B73_v5" 1 49668377 49668377 1 64.8
"9_12653643" "corn_B73_v5" 1 49832641 49832641 1 67.6
"9_12653829" "corn_B73_v5" 1 49890460 49890460 1 68.5
"9_12649980" "corn_B73_v5" 1 49890957 49890957 NA NA
"9_12650074" "corn_B73_v5" 1 49891025 49891025 NA NA
